cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
888027.9296,2024-11-03T23:10:11.399Z,40.7265633,-111.9271204,1282.464,4.756,4.85,9073,83411.4,1.58,3,MSLV
888127.9232,2024-11-03T23:10:11.500Z,40.7265601,-111.9271176,1282.406,4.67,4.76,9073,83411.5,1.58,3,MSLV
888227.9168,2024-11-03T23:10:11.600Z,40.7265567,-111.9271146,1282.413,4.635,4.67,9073,83411.6,1.58,3,MSLV
888327.9104,2024-11-03T23:10:11.699Z,40.7265534,-111.9271115,1282.412,4.565,4.64,9073,83411.7,1.62,3,MSLV
888427.904,2024-11-03T23:10:11.800Z,40.7265499,-111.9271085,1282.404,4.593,4.57,9073,83411.8,1.62,3,MSLV
888527.8976,2024-11-03T23:10:11.899Z,40.7265466,-111.9271054,1282.433,4.476,4.59,9073,83411.9,1.62,3,MSLV
888627.8912,2024-11-03T23:10:12.000Z,40.7265432,-111.9271023,1282.432,4.488,4.48,9073,83412,1.62,3,MSLV
888727.8848,2024-11-03T23:10:12.100Z,40.7265394,-111.9270991,1282.42,4.634,4.49,9073,83412.1,1.58,3,MSLV
888827.8784,2024-11-03T23:10:12.199Z,40.7265358,-111.9270957,1282.446,4.61,4.64,9073,83412.2,1.58,3,MSLV
888927.872,2024-11-03T23:10:12.300Z,40.7265324,-111.9270925,1282.437,4.575,4.61,9073,83412.3,1.58,3,MSLV
889027.8144,2024-11-03T23:10:12.399Z,40.7265289,-111.9270893,1282.503,4.491,4.58,9073,83412.4,1.62,3,MSLV
889127.7568,2024-11-03T23:10:12.500Z,40.7265254,-111.9270863,1282.487,4.602,4.49,9073,83412.5,1.58,3,MSLV
889227.6992,2024-11-03T23:10:12.600Z,40.7265225,-111.9270831,1282.517,4.284,4.6,9073,83412.6,1.58,3,MSLV
889327.6416,2024-11-03T23:10:12.699Z,40.7265191,-111.9270794,1282.571,4.574,4.28,9073,83412.7,1.58,3,MSLV
889427.584,2024-11-03T23:10:12.800Z,40.7265156,-111.927076,1282.621,4.605,4.58,9073,83412.8,1.62,3,MSLV
889527.5264,2024-11-03T23:10:12.899Z,40.7265123,-111.9270726,1282.679,4.528,4.61,9073,83412.9,1.58,3,MSLV
889627.4688,2024-11-03T23:10:13.000Z,40.726509,-111.9270692,1282.755,4.553,4.53,9073,83413,1.58,3,MSLV
889727.4112,2024-11-03T23:10:13.100Z,40.7265057,-111.9270657,1282.803,4.653,4.55,9073,83413.1,1.87,3,MSLV
889827.3536,2024-11-03T23:10:13.199Z,40.7265025,-111.9270619,1282.878,4.674,4.65,9073,83413.2,1.87,3,MSLV
889927.296,2024-11-03T23:10:13.300Z,40.7264993,-111.9270581,1282.917,4.713,4.67,9073,83413.3,1.87,3,MSLV
890027.424,2024-11-03T23:10:13.399Z,40.7264961,-111.9270546,1282.949,4.697,4.71,9073,83413.4,1.62,3,MSLV
890127.552,2024-11-03T23:10:13.500Z,40.726493,-111.9270513,1283.019,4.567,4.7,9073,83413.5,1.62,3,MSLV
890227.68,2024-11-03T23:10:13.600Z,40.72649,-111.9270478,1283.111,4.461,4.57,9073,83413.6,1.62,3,MSLV
890327.808,2024-11-03T23:10:13.699Z,40.7264869,-111.927044,1283.184,4.664,4.46,9073,83413.7,1.62,3,MSLV
890427.936,2024-11-03T23:10:13.800Z,40.7264837,-111.9270405,1283.241,4.73,4.66,9073,83413.8,1.62,3,MSLV
890528.064,2024-11-03T23:10:13.899Z,40.7264804,-111.9270372,1283.3,4.699,4.73,9073,83413.9,1.58,3,MSLV
890628.192,2024-11-03T23:10:14.000Z,40.7264773,-111.9270332,1283.403,4.633,4.7,9073,83414,1.58,3,MSLV
890728.32,2024-11-03T23:10:14.100Z,40.7264741,-111.9270293,1283.494,4.616,4.63,9073,83414.1,1.58,3,MSLV
890828.448,2024-11-03T23:10:14.199Z,40.726471,-111.9270252,1283.584,4.66,4.62,9073,83414.2,1.58,3,MSLV
890928.576,2024-11-03T23:10:14.300Z,40.7264677,-111.9270214,1283.628,4.698,4.66,9073,83414.3,1.58,3,MSLV
891028.4224,2024-11-03T23:10:14.399Z,40.7264646,-111.9270174,1283.717,4.618,4.7,9073,83414.4,1.58,3,MSLV
891128.2688,2024-11-03T23:10:14.500Z,40.7264615,-111.9270135,1283.756,4.693,4.62,9073,83414.5,1.58,3,MSLV
891228.1152,2024-11-03T23:10:14.600Z,40.7264584,-111.92701,1283.819,4.517,4.69,9073,83414.6,1.58,3,MSLV
891327.9616,2024-11-03T23:10:14.699Z,40.726455,-111.927006,1283.884,4.718,4.52,9073,83414.7,1.58,3,MSLV
891427.808,2024-11-03T23:10:14.800Z,40.726452,-111.9270021,1283.928,4.653,4.72,9073,83414.8,1.58,3,MSLV
891527.6544,2024-11-03T23:10:14.899Z,40.726449,-111.9269985,1283.971,4.611,4.65,9073,83414.9,1.58,3,MSLV
891627.5008,2024-11-03T23:10:15.000Z,40.7264459,-111.9269949,1283.966,4.702,4.61,9073,83415,1.58,3,MSLV
891727.3472,2024-11-03T23:10:15.100Z,40.7264428,-111.9269911,1284.034,4.636,4.7,9073,83415.1,1.62,3,MSLV
891827.1936,2024-11-03T23:10:15.199Z,40.7264399,-111.9269873,1284.088,4.478,4.64,9073,83415.2,1.62,3,MSLV
891927.04,2024-11-03T23:10:15.300Z,40.7264367,-111.9269834,1284.116,4.665,4.48,9073,83415.3,1.64,3,MSLV
892026.9696,2024-11-03T23:10:15.399Z,40.7264335,-111.9269795,1284.181,4.61,4.66,9073,83415.4,1.71,3,MSLV
892126.8992,2024-11-03T23:10:15.500Z,40.7264304,-111.9269758,1284.203,4.669,4.61,9073,83415.5,1.71,3,MSLV
892226.8288,2024-11-03T23:10:15.600Z,40.7264275,-111.9269718,1284.234,4.532,4.67,9073,83415.6,1.71,3,MSLV
892326.7584,2024-11-03T23:10:15.699Z,40.7264247,-111.9269679,1284.212,4.613,4.53,9073,83415.7,1.68,3,MSLV
892426.688,2024-11-03T23:10:15.800Z,40.7264225,-111.9269638,1284.113,4.599,4.61,9073,83415.8,1.68,3,MSLV
892526.6176,2024-11-03T23:10:15.899Z,40.7264202,-111.9269597,1284.074,4.486,4.6,9073,83415.9,1.77,3,MSLV
892626.5472,2024-11-03T23:10:16.000Z,40.7264176,-111.9269553,1284.016,4.775,4.49,9073,83416,1.74,3,MSLV
892726.4768,2024-11-03T23:10:16.100Z,40.7264154,-111.9269514,1283.936,4.574,4.77,9073,83416.1,1.77,3,MSLV
892826.4064,2024-11-03T23:10:16.199Z,40.7264129,-111.9269475,1283.877,4.534,4.57,9073,83416.2,1.69,3,MSLV
892926.336,2024-11-03T23:10:16.300Z,40.7264104,-111.9269436,1283.778,4.678,4.53,9073,83416.3,1.69,3,MSLV
893026.0288,2024-11-03T23:10:16.399Z,40.7264076,-111.9269393,1283.766,4.628,4.68,9073,83416.4,1.77,3,MSLV
893125.7216,2024-11-03T23:10:16.500Z,40.7264052,-111.9269356,1283.633,4.591,4.63,9073,83416.5,1.77,3,MSLV
893225.4144,2024-11-03T23:10:16.600Z,40.7264024,-111.9269312,1283.612,4.747,4.59,9073,83416.6,1.77,3,MSLV
893325.1072,2024-11-03T23:10:16.699Z,40.7263999,-111.9269269,1283.551,4.787,4.75,9073,83416.7,1.77,3,MSLV
893424.8,2024-11-03T23:10:16.800Z,40.7263975,-111.9269233,1283.457,4.615,4.79,9073,83416.8,1.77,3,MSLV
893524.4928,2024-11-03T23:10:16.899Z,40.7263951,-111.9269195,1283.323,4.685,4.62,9073,83416.9,1.77,3,MSLV
893624.1856,2024-11-03T23:10:17.000Z,40.726393,-111.9269163,1283.162,4.517,4.69,9073,83417,1.77,3,MSLV
893723.8784,2024-11-03T23:10:17.100Z,40.7263907,-111.9269121,1283.094,4.53,4.52,9073,83417.1,1.87,3,MSLV
893823.5712,2024-11-03T23:10:17.199Z,40.7263884,-111.9269072,1283.005,4.712,4.53,9073,83417.2,1.87,3,MSLV
893923.264,2024-11-03T23:10:17.300Z,40.7263861,-111.9269033,1283.02,4.534,4.72,9073,83417.3,1.87,3,MSLV
894023.3408,2024-11-03T23:10:17.399Z,40.7263838,-111.9268987,1283.047,4.427,4.54,9073,83417.4,1.87,3,MSLV
894123.4176,2024-11-03T23:10:17.500Z,40.7263817,-111.9268939,1282.964,4.552,4.43,9073,83417.5,1.87,3,MSLV
894223.4944,2024-11-03T23:10:17.600Z,40.7263794,-111.9268894,1282.915,4.614,4.56,9073,83417.6,1.82,3,MSLV
894323.5712,2024-11-03T23:10:17.699Z,40.7263772,-111.9268848,1282.842,4.653,4.62,9073,83417.7,1.82,3,MSLV
894423.648,2024-11-03T23:10:17.800Z,40.7263748,-111.9268803,1282.844,4.629,4.66,9073,83417.8,1.82,3,MSLV
894523.7248,2024-11-03T23:10:17.899Z,40.726372,-111.9268753,1282.832,4.788,4.63,9073,83417.9,1.82,3,MSLV
894623.8016,2024-11-03T23:10:18.000Z,40.7263694,-111.9268702,1282.84,4.858,4.79,9073,83418,1.89,3,MSLV
894723.8784,2024-11-03T23:10:18.100Z,40.7263671,-111.926866,1282.789,4.809,4.86,9073,83418.1,1.89,3,MSLV
894823.9552,2024-11-03T23:10:18.199Z,40.7263645,-111.9268617,1282.692,4.931,4.81,9073,83418.2,1.89,3,MSLV
894924.032,2024-11-03T23:10:18.300Z,40.7263617,-111.9268574,1282.652,4.928,4.93,9073,83418.3,1.98,3,MSLV
895024.1472,2024-11-03T23:10:18.399Z,40.726359,-111.9268538,1282.631,4.793,4.93,9073,83418.4,1.98,3,MSLV
895124.2624,2024-11-03T23:10:18.500Z,40.7263563,-111.9268494,1282.597,4.859,4.8,9073,83418.5,1.98,3,MSLV
895224.3776,2024-11-03T23:10:18.600Z,40.7263538,-111.9268455,1282.496,4.796,4.86,9073,83418.6,1.98,3,MSLV
895324.4928,2024-11-03T23:10:18.699Z,40.7263512,-111.9268415,1282.432,4.762,4.8,9073,83418.7,1.98,3,MSLV
895424.608,2024-11-03T23:10:18.800Z,40.7263485,-111.9268379,1282.343,4.776,4.77,9073,83418.8,1.98,3,MSLV
895524.7232,2024-11-03T23:10:18.899Z,40.7263457,-111.926833,1282.267,5.073,4.78,9073,83418.9,1.87,3,MSLV
895624.8384,2024-11-03T23:10:19.000Z,40.7263428,-111.9268288,1282.147,5.022,5.08,9073,83419,1.8,3,MSLV
895724.9536,2024-11-03T23:10:19.100Z,40.7263403,-111.9268248,1282.029,4.961,5.03,9073,83419.1,1.8,3,MSLV
895825.0688,2024-11-03T23:10:19.199Z,40.7263379,-111.9268201,1281.991,4.899,4.97,9073,83419.2,1.8,3,MSLV
895925.184,2024-11-03T23:10:19.300Z,40.7263351,-111.9268152,1281.901,5.072,4.9,9073,83419.3,1.71,3,MSLV
896024.992,2024-11-03T23:10:19.399Z,40.7263324,-111.9268107,1281.828,5.051,5.08,9073,83419.4,1.71,3,MSLV
896124.8,2024-11-03T23:10:19.500Z,40.7263303,-111.9268063,1281.765,4.851,5.06,9073,83419.5,1.77,3,MSLV
896224.608,2024-11-03T23:10:19.600Z,40.7263279,-111.9268025,1281.637,4.921,4.86,9073,83419.6,1.77,3,MSLV
896324.416,2024-11-03T23:10:19.699Z,40.7263254,-111.9267985,1281.559,4.86,4.93,9073,83419.7,1.82,3,MSLV
896424.224,2024-11-03T23:10:19.800Z,40.7263228,-111.9267939,1281.512,4.909,4.87,9073,83419.8,1.82,3,MSLV
896524.032,2024-11-03T23:10:19.899Z,40.7263203,-111.9267894,1281.462,4.885,4.92,9073,83419.9,1.82,3,MSLV
896623.84,2024-11-03T23:10:20.000Z,40.7263173,-111.9267843,1281.433,5.059,4.89,9073,83420,1.79,3,MSLV
896723.648,2024-11-03T23:10:20.100Z,40.7263143,-111.9267801,1281.3,5.155,5.07,9073,83420.1,1.79,3,MSLV
896823.456,2024-11-03T23:10:20.199Z,40.7263115,-111.926776,1281.261,5.049,5.17,9073,83420.2,1.79,3,MSLV
896923.264,2024-11-03T23:10:20.300Z,40.7263077,-111.9267701,1281.436,5.141,5.06,9073,83420.3,1.69,3,MSLV
897023.1872,2024-11-03T23:10:20.399Z,40.7263046,-111.9267655,1281.432,5.107,5.15,9073,83420.4,2.16,3,MSLV
897123.1104,2024-11-03T23:10:20.500Z,40.7263016,-111.9267604,1281.458,5.182,5.12,9073,83420.5,2.16,3,MSLV
897223.0336,2024-11-03T23:10:20.600Z,40.726299,-111.9267558,1281.444,5.099,5.19,9073,83420.6,2.16,3,MSLV
897322.9568,2024-11-03T23:10:20.699Z,40.7262963,-111.9267514,1281.368,5.108,5.11,9073,83420.7,2.16,3,MSLV
897422.88,2024-11-03T23:10:20.800Z,40.7262935,-111.9267468,1281.362,5.032,5.12,9073,83420.8,2.16,3,MSLV
897522.8032,2024-11-03T23:10:20.899Z,40.726291,-111.9267422,1281.381,4.918,5.04,9073,83420.9,2.16,3,MSLV
897622.7264,2024-11-03T23:10:21.000Z,40.7262883,-111.9267373,1281.352,5.068,4.93,9073,83421,2.16,3,MSLV
897722.6496,2024-11-03T23:10:21.100Z,40.7262859,-111.9267325,1281.309,5.051,5.08,9073,83421.1,1.79,3,MSLV
897822.5728,2024-11-03T23:10:21.199Z,40.7262832,-111.9267279,1281.324,5.028,5.06,9073,83421.2,1.79,3,MSLV
897922.496,2024-11-03T23:10:21.300Z,40.7262804,-111.9267232,1281.303,5.13,5.04,9073,83421.3,1.79,3,MSLV
898022.5024,2024-11-03T23:10:21.399Z,40.7262779,-111.9267185,1281.284,5.076,5.14,9073,83421.4,1.79,3,MSLV
898122.5088,2024-11-03T23:10:21.500Z,40.7262753,-111.926714,1281.239,5.016,5.08,9073,83421.5,1.79,3,MSLV
898222.5152,2024-11-03T23:10:21.600Z,40.7262724,-111.9267095,1281.226,5.044,5.02,9073,83421.6,1.79,3,MSLV
898322.5216,2024-11-03T23:10:21.699Z,40.7262694,-111.9267048,1281.161,5.167,5.05,9073,83421.7,1.79,3,MSLV
898422.528,2024-11-03T23:10:21.800Z,40.7262667,-111.9267005,1281.13,5.095,5.17,9073,83421.8,1.79,3,MSLV
898522.5344,2024-11-03T23:10:21.899Z,40.7262636,-111.9266954,1281.111,5.239,5.1,9073,83421.9,1.86,3,MSLV
898622.5408,2024-11-03T23:10:22.000Z,40.7262605,-111.9266901,1281.135,5.359,5.24,9073,83422,1.86,3,MSLV
898722.5472,2024-11-03T23:10:22.100Z,40.7262578,-111.9266851,1281.098,5.363,5.36,9073,83422.1,1.86,3,MSLV
898822.5536,2024-11-03T23:10:22.199Z,40.726255,-111.92668,1281.035,5.337,5.37,9073,83422.2,1.86,3,MSLV
898922.56,2024-11-03T23:10:22.300Z,40.7262521,-111.926675,1281.007,5.383,5.34,9073,83422.3,1.86,3,MSLV
899022.5536,2024-11-03T23:10:22.399Z,40.7262491,-111.9266694,1281.025,5.572,5.39,9073,83422.4,1.86,3,MSLV
899122.5472,2024-11-03T23:10:22.500Z,40.7262463,-111.926665,1280.976,5.41,5.58,9073,83422.5,1.86,3,MSLV
899222.5408,2024-11-03T23:10:22.600Z,40.7262437,-111.9266604,1280.95,5.298,5.41,9073,83422.6,1.79,3,MSLV
899322.5344,2024-11-03T23:10:22.699Z,40.7262409,-111.9266555,1280.961,5.253,5.3,9073,83422.7,1.79,3,MSLV
899422.528,2024-11-03T23:10:22.800Z,40.7262379,-111.9266504,1280.953,5.278,5.26,9073,83422.8,1.79,3,MSLV
899522.5216,2024-11-03T23:10:22.899Z,40.7262348,-111.9266452,1281.008,5.401,5.28,9073,83422.9,1.79,3,MSLV
899622.5152,2024-11-03T23:10:23.000Z,40.726232,-111.9266411,1280.93,5.259,5.4,9073,83423,1.86,3,MSLV
899722.5088,2024-11-03T23:10:23.100Z,40.726229,-111.926636,1280.927,5.371,5.26,9073,83423.1,1.86,3,MSLV
899822.5024,2024-11-03T23:10:23.199Z,40.7262259,-111.9266314,1280.885,5.361,5.37,9073,83423.2,1.86,3,MSLV
899922.496,2024-11-03T23:10:23.300Z,40.726223,-111.9266268,1280.851,5.348,5.36,9073,83423.3,1.86,3,MSLV
900022.5984,2024-11-03T23:10:23.399Z,40.7262199,-111.9266215,1280.849,5.49,5.35,9073,83423.4,1.86,3,MSLV
900122.7008,2024-11-03T23:10:23.500Z,40.7262171,-111.9266169,1280.784,5.319,5.49,9073,83423.5,1.86,3,MSLV
900222.8032,2024-11-03T23:10:23.600Z,40.7262138,-111.9266111,1280.85,5.478,5.32,9073,83423.6,1.86,3,MSLV
900322.9056,2024-11-03T23:10:23.699Z,40.7262106,-111.9266054,1280.876,5.621,5.48,9073,83423.7,1.86,3,MSLV
900423.008,2024-11-03T23:10:23.800Z,40.7262077,-111.9266001,1280.852,5.583,5.62,9073,83423.8,1.86,3,MSLV
900523.1104,2024-11-03T23:10:23.899Z,40.7262045,-111.9265938,1280.934,5.829,5.59,9073,83423.9,1.79,3,MSLV
900623.2128,2024-11-03T23:10:24.000Z,40.7262017,-111.9265889,1280.875,5.726,5.83,9073,83424,1.86,3,MSLV
900723.3152,2024-11-03T23:10:24.100Z,40.7261988,-111.9265841,1280.833,5.604,5.73,9073,83424.1,1.86,3,MSLV
900823.4176,2024-11-03T23:10:24.199Z,40.7261957,-111.9265789,1280.802,5.616,5.61,9073,83424.2,1.86,3,MSLV
900923.52,2024-11-03T23:10:24.300Z,40.7261926,-111.9265735,1280.779,5.706,5.62,9073,83424.3,1.79,3,MSLV
901023.5392,2024-11-03T23:10:24.399Z,40.7261897,-111.9265686,1280.724,5.589,5.71,9073,83424.4,1.79,3,MSLV
901123.5584,2024-11-03T23:10:24.500Z,40.7261868,-111.9265634,1280.684,5.567,5.59,9073,83424.5,1.79,3,MSLV
901223.5776,2024-11-03T23:10:24.600Z,40.7261837,-111.9265587,1280.601,5.512,5.57,9073,83424.6,1.79,3,MSLV
901323.5968,2024-11-03T23:10:24.699Z,40.7261807,-111.9265539,1280.561,5.503,5.52,9073,83424.7,1.86,3,MSLV
901423.616,2024-11-03T23:10:24.800Z,40.7261778,-111.926549,1280.522,5.451,5.51,9073,83424.8,1.86,3,MSLV
901523.6352,2024-11-03T23:10:24.899Z,40.7261747,-111.9265432,1280.532,5.618,5.46,9073,83424.9,1.86,3,MSLV
901623.6544,2024-11-03T23:10:25.000Z,40.7261717,-111.9265382,1280.495,5.607,5.62,9073,83425,1.86,3,MSLV
901723.6736,2024-11-03T23:10:25.100Z,40.7261685,-111.9265327,1280.459,5.698,5.61,9073,83425.1,1.86,3,MSLV
901823.6928,2024-11-03T23:10:25.199Z,40.7261653,-111.9265271,1280.47,5.731,5.7,9073,83425.2,1.86,3,MSLV
901923.712,2024-11-03T23:10:25.300Z,40.7261618,-111.9265222,1280.425,5.704,5.73,9073,83425.3,1.86,3,MSLV
902023.5456,2024-11-03T23:10:25.399Z,40.7261584,-111.9265169,1280.369,5.793,5.71,9073,83425.4,1.79,3,MSLV
902123.3792,2024-11-03T23:10:25.500Z,40.7261549,-111.9265108,1280.419,5.955,5.8,9073,83425.5,1.79,3,MSLV
902223.2128,2024-11-03T23:10:25.600Z,40.7261515,-111.9265057,1280.401,5.836,5.96,9073,83425.6,1.79,3,MSLV
902323.0464,2024-11-03T23:10:25.699Z,40.7261481,-111.9265005,1280.342,5.892,5.84,9073,83425.7,1.79,3,MSLV
902422.88,2024-11-03T23:10:25.800Z,40.7261446,-111.9264956,1280.278,5.905,5.9,9073,83425.8,1.79,3,MSLV
902522.7136,2024-11-03T23:10:25.899Z,40.726141,-111.9264905,1280.236,5.908,5.91,9073,83425.9,1.79,3,MSLV
902622.5472,2024-11-03T23:10:26.000Z,40.7261374,-111.9264858,1280.216,5.796,5.91,9073,83426,1.79,3,MSLV
902722.3808,2024-11-03T23:10:26.100Z,40.7261338,-111.9264815,1280.175,5.719,5.8,9073,83426.1,1.79,3,MSLV
902822.2144,2024-11-03T23:10:26.199Z,40.7261303,-111.9264773,1280.151,5.7,5.72,9073,83426.2,1.75,3,MSLV
902922.048,2024-11-03T23:10:26.300Z,40.7261265,-111.9264734,1280.125,5.613,5.7,9073,83426.3,1.81,3,MSLV
903021.8752,2024-11-03T23:10:26.399Z,40.7261227,-111.9264691,1280.102,5.68,5.62,9073,83426.4,1.81,3,MSLV
903121.7024,2024-11-03T23:10:26.500Z,40.7261189,-111.9264656,1280.082,5.472,5.68,9073,83426.5,1.75,3,MSLV
903221.5296,2024-11-03T23:10:26.600Z,40.7261146,-111.926462,1280.065,5.503,5.47,9073,83426.6,1.81,3,MSLV
903321.3568,2024-11-03T23:10:26.699Z,40.7261105,-111.9264587,1280.044,5.561,5.51,9073,83426.7,1.81,3,MSLV
903421.184,2024-11-03T23:10:26.800Z,40.7261061,-111.9264549,1280.001,5.64,5.56,9073,83426.8,1.81,3,MSLV
903521.0112,2024-11-03T23:10:26.899Z,40.7261017,-111.9264516,1279.988,5.629,5.64,9073,83426.9,1.75,3,MSLV
903620.8384,2024-11-03T23:10:27.000Z,40.7260976,-111.9264483,1279.966,5.558,5.63,9073,83427,1.75,3,MSLV
903720.6656,2024-11-03T23:10:27.100Z,40.7260924,-111.9264441,1279.963,5.766,5.56,9073,83427.1,1.75,3,MSLV
903820.4928,2024-11-03T23:10:27.199Z,40.7260878,-111.9264404,1279.975,5.784,5.77,9073,83427.2,1.75,3,MSLV
903920.32,2024-11-03T23:10:27.300Z,40.7260832,-111.9264365,1279.983,5.876,5.79,9073,83427.3,1.75,3,MSLV
904020.4608,2024-11-03T23:10:27.399Z,40.7260789,-111.9264332,1279.998,5.84,5.88,9073,83427.4,1.75,3,MSLV
904120.6016,2024-11-03T23:10:27.500Z,40.7260744,-111.9264301,1279.988,5.793,5.84,9073,83427.5,1.75,3,MSLV
904220.7424,2024-11-03T23:10:27.600Z,40.7260712,-111.9264279,1279.924,5.432,5.79,9073,83427.6,1.83,3,MSLV
904320.8832,2024-11-03T23:10:27.699Z,40.726067,-111.9264246,1279.921,5.33,5.43,9073,83427.7,1.83,3,MSLV
904421.024,2024-11-03T23:10:27.800Z,40.7260634,-111.9264222,1279.923,5.104,5.33,9073,83427.8,1.83,3,MSLV
904521.1648,2024-11-03T23:10:27.899Z,40.7260588,-111.9264185,1279.952,5.312,5.11,9073,83427.9,1.83,3,MSLV
904621.3056,2024-11-03T23:10:28.000Z,40.7260549,-111.9264158,1279.951,5.214,5.31,9073,83428,1.83,3,MSLV
904721.4464,2024-11-03T23:10:28.100Z,40.7260507,-111.9264124,1279.983,5.293,5.22,9073,83428.1,1.83,3,MSLV
904821.5872,2024-11-03T23:10:28.199Z,40.7260492,-111.9264094,1280.133,4.902,5.29,9073,83428.2,1.83,3,MSLV
904921.728,2024-11-03T23:10:28.300Z,40.7260455,-111.9264064,1280.187,4.864,4.9,9073,83428.3,1.83,3,MSLV
905021.7792,2024-11-03T23:10:28.399Z,40.7260426,-111.926404,1280.222,4.707,4.86,9073,83428.4,1.83,3,MSLV
905121.8304,2024-11-03T23:10:28.500Z,40.7260395,-111.9264016,1280.265,4.577,4.71,9073,83428.5,1.83,3,MSLV
905221.8816,2024-11-03T23:10:28.600Z,40.7260359,-111.9263995,1280.333,4.504,4.58,9073,83428.6,1.83,3,MSLV
905321.9328,2024-11-03T23:10:28.699Z,40.7260328,-111.926397,1280.345,4.429,4.5,9073,83428.7,1.83,3,MSLV
905421.984,2024-11-03T23:10:28.800Z,40.7260296,-111.9263946,1280.363,4.402,4.43,9073,83428.8,1.83,3,MSLV
905522.0352,2024-11-03T23:10:28.899Z,40.7260267,-111.9263933,1280.426,4.326,4.4,9073,83428.9,1.83,3,MSLV
905622.0864,2024-11-03T23:10:29.000Z,40.7260233,-111.9263911,1280.448,4.328,4.33,9073,83429,1.83,3,MSLV
905722.1376,2024-11-03T23:10:29.100Z,40.7260175,-111.9263884,1280.421,4.69,4.33,9073,83429.1,1.83,3,MSLV
905822.1888,2024-11-03T23:10:29.199Z,40.7260132,-111.9263887,1280.404,4.699,4.69,9073,83429.2,1.83,3,MSLV
905922.24,2024-11-03T23:10:29.300Z,40.7260091,-111.9263875,1280.393,4.719,4.7,9073,83429.3,1.83,3,MSLV
906022.2976,2024-11-03T23:10:29.399Z,40.7260049,-111.9263866,1280.379,4.739,4.72,9073,83429.4,1.83,3,MSLV
906122.3552,2024-11-03T23:10:29.500Z,40.7260007,-111.9263845,1280.352,4.76,4.74,9073,83429.5,1.83,3,MSLV
906222.4128,2024-11-03T23:10:29.600Z,40.7259983,-111.926383,1280.309,4.501,4.76,9073,83429.6,1.83,3,MSLV
906322.4704,2024-11-03T23:10:29.699Z,40.7259949,-111.9263905,1280.119,4.404,4.5,9073,83429.7,1.83,3,MSLV
906422.528,2024-11-03T23:10:29.800Z,40.7259913,-111.9263903,1280.094,4.349,4.4,9073,83429.8,1.83,3,MSLV
906522.5856,2024-11-03T23:10:29.899Z,40.7259907,-111.9263933,1280.175,3.927,4.35,9073,83429.9,1.83,3,MSLV
906622.6432,2024-11-03T23:10:30.000Z,40.7259865,-111.9263939,1280.19,4.051,3.93,9073,83430,1.83,3,MSLV
906722.7008,2024-11-03T23:10:30.100Z,40.7259827,-111.9263937,1280.169,4.059,4.05,9073,83430.1,1.83,3,MSLV
906822.7584,2024-11-03T23:10:30.199Z,40.725977,-111.9263942,1280.054,4.375,4.06,9073,83430.2,1.83,3,MSLV
906922.816,2024-11-03T23:10:30.300Z,40.7259729,-111.9263928,1280.048,4.379,4.37,9073,83430.3,1.83,3,MSLV
907022.7584,2024-11-03T23:10:30.399Z,40.7259713,-111.9263927,1279.857,4.013,4.38,9073,83430.4,1.83,3,MSLV
907122.7008,2024-11-03T23:10:30.500Z,40.725968,-111.9263889,1279.848,3.967,4.01,9073,83430.5,1.83,3,MSLV
907222.6432,2024-11-03T23:10:30.600Z,40.725965,-111.9263873,1279.801,3.898,3.97,9073,83430.6,1.83,3,MSLV
907322.5856,2024-11-03T23:10:30.699Z,40.7259613,-111.9263852,1279.797,3.942,3.9,9073,83430.7,1.83,3,MSLV
907422.528,2024-11-03T23:10:30.800Z,40.7259572,-111.926383,1279.82,4.045,3.94,9073,83430.8,1.83,3,MSLV
907522.4704,2024-11-03T23:10:30.899Z,40.725955,-111.9263799,1279.876,3.95,4.05,9073,83430.9,2.14,3,MSLV
907622.4128,2024-11-03T23:10:31.000Z,40.7259512,-111.9263778,1279.867,4.007,3.95,9073,83431,2.14,3,MSLV
907722.3552,2024-11-03T23:10:31.100Z,40.7259473,-111.9263758,1279.847,4.057,4.01,9073,83431.1,2.14,3,MSLV
907822.2976,2024-11-03T23:10:31.199Z,40.7259492,-111.9263787,1279.966,3.453,4.06,9073,83431.2,2.14,3,MSLV
907922.24,2024-11-03T23:10:31.300Z,40.7259464,-111.9263772,1279.959,3.44,3.45,9073,83431.3,2.14,3,MSLV
908021.9776,2024-11-03T23:10:31.399Z,40.725944,-111.9263758,1279.93,3.397,3.44,9073,83431.4,2.14,3,MSLV
908121.7152,2024-11-03T23:10:31.500Z,40.7259415,-111.9263742,1279.895,3.367,3.4,9073,83431.5,2.14,3,MSLV
908221.4528,2024-11-03T23:10:31.600Z,40.7259405,-111.9263726,1279.766,3.179,3.37,9073,83431.6,2.14,3,MSLV
908321.1904,2024-11-03T23:10:31.699Z,40.7259382,-111.9263715,1279.722,3.143,3.18,9073,83431.7,2.14,3,MSLV
908420.928,2024-11-03T23:10:31.800Z,40.7259371,-111.9263723,1279.563,2.956,3.14,9073,83431.8,2.14,3,MSLV
908520.6656,2024-11-03T23:10:31.899Z,40.725935,-111.9263715,1279.499,2.922,2.96,9073,83431.9,2.14,3,MSLV
